,UNICAST (2048),UNICAST (34525),UNICAST (2054),BROADCAST (2048),UNICAST (35130),UNICAST (35020),BROADCAST (2054)
2021-05-07 20:57:45.856455,431.0,3965.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.857030,431.0,3966.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.858492,431.0,3967.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.860085,431.0,3968.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.861668,431.0,3969.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.863019,431.0,3970.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.863915,431.0,3971.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.864567,431.0,3972.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.864960,431.0,3973.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.865312,431.0,3974.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.865681,431.0,3975.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.866317,431.0,3976.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.866678,431.0,3977.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.867082,431.0,3978.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.867389,431.0,3979.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.867705,431.0,3980.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.868011,431.0,3981.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.868296,431.0,3982.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.868579,431.0,3983.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.868866,431.0,3984.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.869408,431.0,3985.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.870183,431.0,3986.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.870961,431.0,3987.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.871738,431.0,3988.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.872466,431.0,3989.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.873231,431.0,3990.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.873955,431.0,3991.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.874725,431.0,3992.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.875416,431.0,3993.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.875885,431.0,3994.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.876374,431.0,3995.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.877025,431.0,3996.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.877800,431.0,3997.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.878566,431.0,3998.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.879290,431.0,3999.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.879704,431.0,4000.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.880042,431.0,4001.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.880550,431.0,4002.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.881263,431.0,4003.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.881928,431.0,4004.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.882498,431.0,4005.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.883042,431.0,4006.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.883583,431.0,4007.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.884253,431.0,4008.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.884611,431.0,4009.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.884913,431.0,4010.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.885206,431.0,4011.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.885783,431.0,4012.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.886202,431.0,4013.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.886540,431.0,4014.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.886830,431.0,4015.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.887133,431.0,4016.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.887434,431.0,4017.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.887722,431.0,4018.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.888010,431.0,4019.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.888307,431.0,4020.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.888601,431.0,4021.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.888884,431.0,4022.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.889163,431.0,4023.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.889657,431.0,4024.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.890002,431.0,4025.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.890327,431.0,4026.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.890623,431.0,4027.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.890927,431.0,4028.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.891216,431.0,4029.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.891498,431.0,4030.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.891787,431.0,4031.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.892093,431.0,4032.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.892385,431.0,4033.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.892668,431.0,4034.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.893208,431.0,4035.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.893716,431.0,4036.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.894061,431.0,4037.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.894397,431.0,4038.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.894734,431.0,4039.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.895056,431.0,4040.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.895355,431.0,4041.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.895648,431.0,4042.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.895963,431.0,4043.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.896259,431.0,4044.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.896591,431.0,4045.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.897092,431.0,4046.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.897607,431.0,4047.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.898303,431.0,4048.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.898907,431.0,4049.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.899639,431.0,4050.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.900471,431.0,4051.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.901247,431.0,4052.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.902019,431.0,4053.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.902839,431.0,4054.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.903537,431.0,4055.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.904217,431.0,4056.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.904949,431.0,4057.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.905753,431.0,4058.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.906519,431.0,4059.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.907230,431.0,4060.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.907984,431.0,4061.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.908731,431.0,4062.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.909500,431.0,4063.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.910321,431.0,4064.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.911060,431.0,4065.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.911779,431.0,4066.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.912261,431.0,4067.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.912595,431.0,4068.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.912920,431.0,4069.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.913217,431.0,4070.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.913664,431.0,4071.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.914013,431.0,4072.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.914377,431.0,4073.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.914771,431.0,4074.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.915091,431.0,4075.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.915392,431.0,4076.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.915704,431.0,4077.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.916006,431.0,4078.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.916294,431.0,4079.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.916591,431.0,4080.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.916895,431.0,4081.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.917239,431.0,4082.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.917651,431.0,4083.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.917992,431.0,4084.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.918329,431.0,4085.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.918638,431.0,4086.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.918933,431.0,4087.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.919366,431.0,4088.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.919688,431.0,4089.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.920046,431.0,4090.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.920378,431.0,4091.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.920670,431.0,4092.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.920958,431.0,4093.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.921246,431.0,4094.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.921739,431.0,4095.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.922093,431.0,4096.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.922435,431.0,4097.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.922743,431.0,4098.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.923061,431.0,4099.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.923361,431.0,4100.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.923648,431.0,4101.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.923962,431.0,4102.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.924298,431.0,4103.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.924715,431.0,4104.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.925036,431.0,4105.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.925410,431.0,4106.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.925917,431.0,4107.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.926239,431.0,4108.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.926574,431.0,4109.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.926943,431.0,4110.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.927488,431.0,4111.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.927813,431.0,4112.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.928120,431.0,4113.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.928417,431.0,4114.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.928749,431.0,4115.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.929054,431.0,4116.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.929395,431.0,4117.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.929872,431.0,4118.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.930387,431.0,4119.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.930856,431.0,4120.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.931365,431.0,4121.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.931763,431.0,4122.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.932108,431.0,4123.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.932405,431.0,4124.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.932703,431.0,4125.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.932986,431.0,4126.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.933297,431.0,4127.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.933667,431.0,4128.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.934253,431.0,4129.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.934822,431.0,4130.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.935402,431.0,4131.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.935844,431.0,4132.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.936144,431.0,4133.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.936423,431.0,4134.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.936698,431.0,4135.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:45.936979,431.0,4136.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.055366,432.0,4136.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.056837,432.0,4137.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.059772,432.0,4138.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.060780,432.0,4139.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.061828,432.0,4140.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.068164,432.0,4141.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.166156,433.0,4141.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.526723,434.0,4141.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.555357,434.0,4142.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.556106,434.0,4143.0,2.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.558480,434.0,4143.0,3.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.559152,434.0,4143.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.568100,434.0,4144.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.568499,434.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.576421,435.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.577907,436.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.578925,437.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.579747,438.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.580556,439.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.581290,440.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.582171,441.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.582682,442.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.583105,443.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.583485,444.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.655266,445.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.719622,446.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.818516,447.0,4145.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.833109,447.0,4146.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.834005,447.0,4147.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.834968,447.0,4148.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.836487,447.0,4149.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.838040,447.0,4150.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.839133,447.0,4151.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.840358,447.0,4152.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.841559,447.0,4153.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.842646,447.0,4154.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.843548,447.0,4155.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.844327,447.0,4156.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.845106,447.0,4157.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.845852,447.0,4158.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.846590,447.0,4159.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.847354,447.0,4160.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.848106,447.0,4161.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.848871,447.0,4162.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.849639,447.0,4163.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.850443,447.0,4164.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.851133,447.0,4165.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.851855,447.0,4166.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.852612,447.0,4167.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.853295,447.0,4168.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.853882,447.0,4169.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.854401,447.0,4170.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.854746,447.0,4171.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.855079,447.0,4172.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.855793,447.0,4173.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.856293,447.0,4174.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.856724,447.0,4175.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.857432,447.0,4176.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.858066,447.0,4177.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.858478,447.0,4178.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.858794,447.0,4179.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.859092,447.0,4180.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.859385,447.0,4181.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.859732,447.0,4182.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.860032,447.0,4183.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.860332,447.0,4184.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.860623,447.0,4185.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.860920,447.0,4186.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.861222,447.0,4187.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.861521,447.0,4188.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.861807,447.0,4189.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.862102,447.0,4190.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.862421,447.0,4191.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.862712,447.0,4192.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.862995,447.0,4193.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.863281,447.0,4194.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.863760,447.0,4195.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.864065,447.0,4196.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.864367,447.0,4197.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.864667,447.0,4198.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.864959,447.0,4199.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.865244,447.0,4200.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.865531,447.0,4201.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.865809,447.0,4202.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.866086,447.0,4203.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.866410,447.0,4204.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.866701,447.0,4205.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.867052,447.0,4206.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.867364,447.0,4207.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.867658,447.0,4208.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.867943,447.0,4209.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.868290,447.0,4210.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.868584,447.0,4211.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.868953,447.0,4212.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.869242,447.0,4213.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.869581,447.0,4214.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.869872,447.0,4215.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.870210,447.0,4216.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.870534,447.0,4217.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.870825,447.0,4218.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.871113,447.0,4219.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.871400,447.0,4220.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.871693,447.0,4221.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.872002,447.0,4222.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.872291,447.0,4223.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.872609,447.0,4224.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.872900,447.0,4225.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.873188,447.0,4226.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.873504,447.0,4227.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.874096,447.0,4228.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.874446,447.0,4229.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.874737,447.0,4230.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.875025,447.0,4231.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.875310,447.0,4232.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.875594,447.0,4233.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.875878,447.0,4234.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.876160,447.0,4235.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.876445,447.0,4236.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.876731,447.0,4237.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.877044,447.0,4238.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.877334,447.0,4239.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.877629,447.0,4240.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.877901,447.0,4241.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.878177,447.0,4242.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.878483,447.0,4243.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.958974,448.0,4243.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.959982,449.0,4243.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.961051,450.0,4243.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:48.966372,451.0,4243.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:49.001893,452.0,4243.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.332898,452.0,4244.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.343348,452.0,4245.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.915055,452.0,4246.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.915806,452.0,4247.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.925466,452.0,4248.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.926871,452.0,4249.0,4.0,13.0,2.0,1.0,0.0
2021-05-07 20:57:50.930968,452.0,4250.0,4.0,13.0,2.0,1.0,0.0
